vh,vv,vv_by_vh,Class of Land
0.11820788660811053,0.02235786175717496,6.192660180049487,Rice
0.11987531361066633,0.024932995516185958,7.531926098181423,Rice
0.10179704169018401,0.023190883091754384,6.288334811281716,Rice
0.13063771820937595,0.02212488772864971,7.320787791763522,Rice
0.12686880318344468,0.026217242172505293,6.659247300848431,Rice
0.09683717233646247,0.028091206525762875,4.837081245868224,Rice
0.11801734820215239,0.02542911158848761,5.361589137413243,Rice
0.11952374006311099,0.020037180757046573,6.524532818616026,Rice
0.13047702403532135,0.031496734112604625,4.28795989602977,Rice
0.11592081934213638,0.02421885614360993,5.542073989926363,Rice
0.12470251363184717,0.024276000848557387,5.961338756215928,Rice
0.08097491009781758,0.024063926733409364,4.074271167971904,Rice
0.09695589987354146,0.025439091828755207,4.764550972823233,Rice
0.10385975735779437,0.02403122041788366,5.47131760412481,Rice
0.16654358685223591,0.027842953600662038,7.4079951469888226,Rice
0.12488354535566436,0.027913977327342663,5.40664409703273,Rice
0.1146666255986525,0.02874898510829856,5.601798717572973,Rice
0.10216304514971045,0.0224497366644856,5.111277241325923,Rice
0.08470827335905698,0.02296642021327797,4.9406180311478005,Rice
0.11942239240225819,0.03094162093475461,4.674193037017619,Rice
0.12016231178616484,0.02507945247149716,6.421886696940169,Rice
0.09588448874031504,0.028325216560107138,4.52497353969775,Rice
0.1254732155551513,0.0260073683069398,6.493155821810599,Rice
0.09257730313887198,0.025698450005923707,5.474429339404611,Rice
0.11203151925777395,0.02546929649543017,5.77190300608857,Rice
0.10532830953080621,0.023526565404608846,5.01918126311693,Rice
0.09854899242054671,0.021907531559312094,6.330780525158035,Rice
0.09977060181295706,0.023726695372412603,4.157557291409548,Rice
0.1104447987034089,0.023846938915085047,5.771412595284272,Rice
0.11480860091331932,0.02850718462529282,4.923335024186471,Rice
0.1248111650865111,0.02727916373664306,6.4507260835735805,Rice
0.12827186105358931,0.02563508944068518,5.172993236430123,Rice
0.103464293681706,0.025581356836482882,4.357615325106872,Rice
0.10032310339415239,0.02389341029467889,4.761469411346397,Rice
0.10588881841653751,0.026022563681989495,5.77305961083167,Rice
0.08839626584409012,0.025887077376763854,4.826196695604859,Rice
0.10829472541809082,0.024792012008320954,5.741907782245426,Rice
0.10978011504953934,0.026619084929633472,5.431418156761403,Rice
0.09392024711188343,0.02160391490906477,4.949733702362969,Rice
0.0982293679068486,0.02792809854468538,5.142684603100523,Rice
0.10559010231453511,0.023670991843876738,6.229892024713734,Rice
0.08574737499778469,0.024939222623490624,3.7315220627722354,Rice
0.09972929204296735,0.019596043948291078,5.311258270406466,Rice
0.1166784223427789,0.02831438790437662,5.1466712342376315,Rice
0.11936890432197186,0.025064583596152563,5.373712701474874,Rice
0.10468043060973287,0.024366421456862655,4.748732900505096,Rice
0.10128558090784484,0.025603531083712976,5.267948338548637,Rice
0.11067216116417614,0.024335237646785874,5.616989452970778,Rice
0.10450344687948625,0.024259400165950257,5.859220560639012,Rice
0.1309575711687406,0.02693517808802426,6.316094454903716,Rice
0.1430246358116468,0.02120758379654338,7.808307430830467,Rice
0.12602475771887434,0.0275260076030261,5.4881820835510835,Rice
0.10118948228450285,0.024402984650805593,4.6072712300723335,Rice
0.10029531984279554,0.02642407061325179,4.826644888747264,Rice
0.10514915010167493,0.024224333581514657,4.837963438628056,Rice
0.0969572144612256,0.02349380831906779,5.329734188043187,Rice
0.08141367406480843,0.02148359243033661,4.554404330004534,Rice
0.1132363810773111,0.025671080091140337,4.923829285350823,Rice
0.12369663092411226,0.026915283692586753,7.050313018405441,Rice
0.10601670641659035,0.030019468304494187,4.123159317349327,Rice
0.11860855472170645,0.02970795550694068,7.361249651394035,Rice
0.0950192767712805,0.025031898610500827,5.368242121822814,Rice
0.08419033636649449,0.020064457060976162,4.966482963489524,Rice
0.1018620132882562,0.030402819212112162,3.9222344125721573,Rice
0.13128884312593275,0.02983560821869307,5.448051358159676,Rice
0.10145188159205848,0.02482299070753571,4.426382704260707,Rice
0.12353173723547822,0.026516418024483655,5.581875266905495,Rice
0.13868821101884046,0.029461175617244508,5.827139493710681,Rice
0.10510990913543436,0.02740048862890237,4.5610980275211785,Rice
0.10484484950494435,0.02163386363018718,5.787986811557899,Rice
0.1004149288766914,0.026512817609020405,5.1657854401508905,Rice
0.106893515576505,0.0216935934084985,6.3536614963719735,Rice
0.11226474804182847,0.024516648832812078,6.635510769579785,Rice
0.10512935473687118,0.02702995715662837,4.986359844330378,Rice
0.09563600328854388,0.02074653290522595,5.284090865083348,Rice
0.10660954585505857,0.024329314098900393,6.228088209106365,Rice
0.10449062996647424,0.022161064436659217,5.478237897356102,Rice
0.13429707713011238,0.027115907390705414,6.280052840396456,Rice
0.11554812919348478,0.020685673898292914,6.652622704404223,Rice
0.11896757921203971,0.0305691558169201,4.602010538794381,Rice
0.11653749313619402,0.021730838214150734,5.42440251077112,Rice
0.08812589632968108,0.023347787235656545,4.394113282716094,Rice
0.11469031187395255,0.026555855861968465,5.573312833856706,Rice
0.09710601541317171,0.02684355524575545,5.95852998322371,Rice
0.1022062645190292,0.02672180178989139,4.711283964115664,Rice
0.10135553803087936,0.02622741164587852,5.0398234096450505,Rice
0.16813702446719012,0.01752152861768587,12.130888021402987,Rice
